Date,family,sales,onpromotion
02/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
02/11/2016,SEAFOOD,15.048,2
03/11/2016,AUTOMOTIVE,1,0
03/11/2016,BABY CARE,0,0
03/11/2016,BEAUTY,1,1
03/11/2016,BEVERAGES,739,36
03/11/2016,BOOKS,0,0
03/11/2016,BREAD/BAKERY,154.8,3
03/11/2016,CELEBRATION,5,1
03/11/2016,CLEANING,244,24
03/11/2016,DAIRY,283,21
03/11/2016,DELI,49.81,1
03/11/2016,EGGS,69,1
03/11/2016,FROZEN FOODS,52.725998,3
03/11/2016,GROCERY I,888,48
03/11/2016,GROCERY II,13,0
03/11/2016,HARDWARE,1,0
03/11/2016,HOME AND KITCHEN I,8,0
03/11/2016,HOME AND KITCHEN II,4,0
03/11/2016,HOME APPLIANCES,0,0
03/11/2016,HOME CARE,47,4
03/11/2016,LADIESWEAR,3,0
03/11/2016,LAWN AND GARDEN,3,0
03/11/2016,LINGERIE,1,0
03/11/2016,"LIQUOR,WINE,BEER",58,3
03/11/2016,MAGAZINES,3,0
03/11/2016,MEATS,119.376,0
03/11/2016,PERSONAL CARE,49,3
03/11/2016,PET SUPPLIES,0,0
03/11/2016,PLAYERS AND ELECTRONICS,2,0
03/11/2016,POULTRY,114.61,0
03/11/2016,PREPARED FOODS,48.178,0
03/11/2016,PRODUCE,1090.467,0
03/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
03/11/2016,SEAFOOD,8.644,1
04/11/2016,AUTOMOTIVE,4,0
04/11/2016,BABY CARE,0,0
04/11/2016,BEAUTY,6,1
04/11/2016,BEVERAGES,1637,52
04/11/2016,BOOKS,0,0
04/11/2016,BREAD/BAKERY,275.69598,6
04/11/2016,CELEBRATION,13,0
04/11/2016,CLEANING,456,38
04/11/2016,DAIRY,542,27
04/11/2016,DELI,112.405,46
04/11/2016,EGGS,104,28
04/11/2016,FROZEN FOODS,85,8
04/11/2016,GROCERY I,1686,71
04/11/2016,GROCERY II,4,0
04/11/2016,HARDWARE,2,0
04/11/2016,HOME AND KITCHEN I,9,0
04/11/2016,HOME AND KITCHEN II,18,1
04/11/2016,HOME APPLIANCES,0,0
04/11/2016,HOME CARE,126,10
04/11/2016,LADIESWEAR,3,0
04/11/2016,LAWN AND GARDEN,3,0
04/11/2016,LINGERIE,1,0
04/11/2016,"LIQUOR,WINE,BEER",79,4
04/11/2016,MAGAZINES,5,0
04/11/2016,MEATS,491.228,42
04/11/2016,PERSONAL CARE,85,5
04/11/2016,PET SUPPLIES,6,0
04/11/2016,PLAYERS AND ELECTRONICS,13,0
04/11/2016,POULTRY,279.768,35
04/11/2016,PREPARED FOODS,71.723,1
04/11/2016,PRODUCE,1680.597,0
04/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
04/11/2016,SEAFOOD,26.687,4
05/11/2016,AUTOMOTIVE,6,0
05/11/2016,BABY CARE,0,0
05/11/2016,BEAUTY,2,1
05/11/2016,BEVERAGES,1839,42
05/11/2016,BOOKS,3,0
05/11/2016,BREAD/BAKERY,278.8,5
05/11/2016,CELEBRATION,7,0
05/11/2016,CLEANING,452,33
05/11/2016,DAIRY,549,24
05/11/2016,DELI,89.539,7
05/11/2016,EGGS,109,1
05/11/2016,FROZEN FOODS,114,5
05/11/2016,GROCERY I,1860,63
05/11/2016,GROCERY II,12,0
05/11/2016,HARDWARE,7,0
05/11/2016,HOME AND KITCHEN I,35,0
05/11/2016,HOME AND KITCHEN II,10,1
05/11/2016,HOME APPLIANCES,0,0
05/11/2016,HOME CARE,135,8
05/11/2016,LADIESWEAR,9,0
05/11/2016,LAWN AND GARDEN,4,0
05/11/2016,LINGERIE,2,0
05/11/2016,"LIQUOR,WINE,BEER",92,5
05/11/2016,MAGAZINES,3,0
05/11/2016,MEATS,159.898,0
05/11/2016,PERSONAL CARE,106,7
05/11/2016,PET SUPPLIES,9,0
05/11/2016,PLAYERS AND ELECTRONICS,1,0
05/11/2016,POULTRY,204.857,0
05/11/2016,PREPARED FOODS,57.927002,0
05/11/2016,PRODUCE,1581.494,1
05/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
05/11/2016,SEAFOOD,20.616,2
06/11/2016,AUTOMOTIVE,1,0
06/11/2016,BABY CARE,0,0
06/11/2016,BEAUTY,4,1
06/11/2016,BEVERAGES,1054,43
06/11/2016,BOOKS,1,0
06/11/2016,BREAD/BAKERY,143.87,6
06/11/2016,CELEBRATION,4,0
06/11/2016,CLEANING,262,25
06/11/2016,DAIRY,335,22
06/11/2016,DELI,75.127,7
06/11/2016,EGGS,67,1
06/11/2016,FROZEN FOODS,37.85,6
06/11/2016,GROCERY I,1142,57
06/11/2016,GROCERY II,12,0
06/11/2016,HARDWARE,3,0
06/11/2016,HOME AND KITCHEN I,10,0
06/11/2016,HOME AND KITCHEN II,13,0
06/11/2016,HOME APPLIANCES,0,0
06/11/2016,HOME CARE,89,7
06/11/2016,LADIESWEAR,1,0
06/11/2016,LAWN AND GARDEN,0,0
06/11/2016,LINGERIE,2,0
06/11/2016,"LIQUOR,WINE,BEER",38,1
06/11/2016,MAGAZINES,3,0
06/11/2016,MEATS,121.098,1
06/11/2016,PERSONAL CARE,74,7
06/11/2016,PET SUPPLIES,3,0
06/11/2016,PLAYERS AND ELECTRONICS,7,0
06/11/2016,POULTRY,159.825,0
06/11/2016,PREPARED FOODS,42.091,0
06/11/2016,PRODUCE,1284.527,1
06/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
06/11/2016,SEAFOOD,12.736,1
07/11/2016,AUTOMOTIVE,7,0
07/11/2016,BABY CARE,0,0
07/11/2016,BEAUTY,5,1
07/11/2016,BEVERAGES,2538,42
07/11/2016,BOOKS,1,0
07/11/2016,BREAD/BAKERY,422.141,8
07/11/2016,CELEBRATION,15,0
07/11/2016,CLEANING,794,34
07/11/2016,DAIRY,880,28
07/11/2016,DELI,130.916,6
07/11/2016,EGGS,172,1
07/11/2016,FROZEN FOODS,73.517,6
07/11/2016,GROCERY I,3004,71
07/11/2016,GROCERY II,14,0
07/11/2016,HARDWARE,0,0
07/11/2016,HOME AND KITCHEN I,8,0
07/11/2016,HOME AND KITCHEN II,24,1
07/11/2016,HOME APPLIANCES,0,0
07/11/2016,HOME CARE,192,8
07/11/2016,LADIESWEAR,32,0
07/11/2016,LAWN AND GARDEN,1,0
07/11/2016,LINGERIE,4,0
07/11/2016,"LIQUOR,WINE,BEER",94,2
07/11/2016,MAGAZINES,8,0
07/11/2016,MEATS,281.932,0
07/11/2016,PERSONAL CARE,167,7
07/11/2016,PET SUPPLIES,3,0
07/11/2016,PLAYERS AND ELECTRONICS,11,0
07/11/2016,POULTRY,328.004,0
07/11/2016,PREPARED FOODS,88.657,0
07/11/2016,PRODUCE,2538.336,1
07/11/2016,SCHOOL AND OFFICE SUPPLIES,1,0
07/11/2016,SEAFOOD,24.013,2
08/11/2016,AUTOMOTIVE,8,0
08/11/2016,BABY CARE,0,0
08/11/2016,BEAUTY,9,1
08/11/2016,BEVERAGES,2542,46
08/11/2016,BOOKS,1,0
08/11/2016,BREAD/BAKERY,383.919,7
08/11/2016,CELEBRATION,19,0
08/11/2016,CLEANING,887,39
08/11/2016,DAIRY,809,25
08/11/2016,DELI,152.523,8
08/11/2016,EGGS,142,1
08/11/2016,FROZEN FOODS,118,6
08/11/2016,GROCERY I,2966,73
08/11/2016,GROCERY II,5,0
08/11/2016,HARDWARE,0,0
08/11/2016,HOME AND KITCHEN I,14,0
08/11/2016,HOME AND KITCHEN II,33,1
08/11/2016,HOME APPLIANCES,0,0
08/11/2016,HOME CARE,209,7
08/11/2016,LADIESWEAR,24,0
08/11/2016,LAWN AND GARDEN,2,0
08/11/2016,LINGERIE,10,0
08/11/2016,"LIQUOR,WINE,BEER",68,1
08/11/2016,MAGAZINES,4,0
08/11/2016,MEATS,352.948,0
08/11/2016,PERSONAL CARE,218,7
08/11/2016,PET SUPPLIES,4,0
08/11/2016,PLAYERS AND ELECTRONICS,7,0
08/11/2016,POULTRY,315.881,0
08/11/2016,PREPARED FOODS,96.048996,0
08/11/2016,PRODUCE,2547.528,1
08/11/2016,SCHOOL AND OFFICE SUPPLIES,2,0
08/11/2016,SEAFOOD,33.185,2
09/11/2016,AUTOMOTIVE,5,0
09/11/2016,BABY CARE,0,0
09/11/2016,BEAUTY,3,1
09/11/2016,BEVERAGES,3557,48
09/11/2016,BOOKS,2,0
09/11/2016,BREAD/BAKERY,516.965,7
09/11/2016,CELEBRATION,16,0
09/11/2016,CLEANING,1275,48
09/11/2016,DAIRY,1161,32
09/11/2016,DELI,127.067,6
09/11/2016,EGGS,171,1
09/11/2016,FROZEN FOODS,120,6
09/11/2016,GROCERY I,4669,94
09/11/2016,GROCERY II,27,0
09/11/2016,HARDWARE,4,0
09/11/2016,HOME AND KITCHEN I,8,0
09/11/2016,HOME AND KITCHEN II,16,0
09/11/2016,HOME APPLIANCES,0,0
09/11/2016,HOME CARE,278,8
09/11/2016,LADIESWEAR,22,0
09/11/2016,LAWN AND GARDEN,18,2
09/11/2016,LINGERIE,6,0
09/11/2016,"LIQUOR,WINE,BEER",196,4
09/11/2016,MAGAZINES,9,0
09/11/2016,MEATS,381.268,0
09/11/2016,PERSONAL CARE,188,11
09/11/2016,PET SUPPLIES,5,0
09/11/2016,PLAYERS AND ELECTRONICS,15,0
09/11/2016,POULTRY,418.961,0
09/11/2016,PREPARED FOODS,135.228,2
09/11/2016,PRODUCE,4753.515,219
09/11/2016,SCHOOL AND OFFICE SUPPLIES,1,0
09/11/2016,SEAFOOD,43.64,2
10/11/2016,AUTOMOTIVE,3,0
10/11/2016,BABY CARE,0,0
10/11/2016,BEAUTY,5,0
10/11/2016,BEVERAGES,2251,50
10/11/2016,BOOKS,1,0
10/11/2016,BREAD/BAKERY,385.782,7
10/11/2016,CELEBRATION,17,0
10/11/2016,CLEANING,680,41
10/11/2016,DAIRY,702,27
10/11/2016,DELI,108.284,6
10/11/2016,EGGS,131,1
10/11/2016,FROZEN FOODS,129.27,6
10/11/2016,GROCERY I,2466,83
10/11/2016,GROCERY II,17,0
10/11/2016,HARDWARE,1,0
10/11/2016,HOME AND KITCHEN I,20,0
10/11/2016,HOME AND KITCHEN II,17,1
10/11/2016,HOME APPLIANCES,0,0
10/11/2016,HOME CARE,159,6
10/11/2016,LADIESWEAR,13,0
10/11/2016,LAWN AND GARDEN,3,0
10/11/2016,LINGERIE,2,0
10/11/2016,"LIQUOR,WINE,BEER",132,2
10/11/2016,MAGAZINES,4,0
10/11/2016,MEATS,294.855,0
10/11/2016,PERSONAL CARE,130,6
10/11/2016,PET SUPPLIES,10,0
10/11/2016,PLAYERS AND ELECTRONICS,12,0
10/11/2016,POULTRY,278.084,0
10/11/2016,PREPARED FOODS,92.555,1
10/11/2016,PRODUCE,2184.611,0
10/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
10/11/2016,SEAFOOD,22.735,2
11/11/2016,AUTOMOTIVE,1,0
11/11/2016,BABY CARE,0,0
11/11/2016,BEAUTY,3,1
11/11/2016,BEVERAGES,2351,43
11/11/2016,BOOKS,1,0
11/11/2016,BREAD/BAKERY,401.205,6
11/11/2016,CELEBRATION,20,0
11/11/2016,CLEANING,813,38
11/11/2016,DAIRY,804,28
11/11/2016,DELI,192.491,59
11/11/2016,EGGS,147,25
11/11/2016,FROZEN FOODS,109,6
11/11/2016,GROCERY I,2660,83
11/11/2016,GROCERY II,25,0
11/11/2016,HARDWARE,3,0
11/11/2016,HOME AND KITCHEN I,6,0
11/11/2016,HOME AND KITCHEN II,34,1
11/11/2016,HOME APPLIANCES,0,0
11/11/2016,HOME CARE,123,5
11/11/2016,LADIESWEAR,29,0
11/11/2016,LAWN AND GARDEN,20,0
11/11/2016,LINGERIE,1,0
11/11/2016,"LIQUOR,WINE,BEER",117,2
11/11/2016,MAGAZINES,10,0
11/11/2016,MEATS,662.079,47
11/11/2016,PERSONAL CARE,154,4
11/11/2016,PET SUPPLIES,2,0
11/11/2016,PLAYERS AND ELECTRONICS,13,0
11/11/2016,POULTRY,496.644,36
11/11/2016,PREPARED FOODS,104.435,3
11/11/2016,PRODUCE,2062.978,1
11/11/2016,SCHOOL AND OFFICE SUPPLIES,2,0
11/11/2016,SEAFOOD,33.977,6
12/11/2016,AUTOMOTIVE,4,0
12/11/2016,BABY CARE,0,0
12/11/2016,BEAUTY,3,0
12/11/2016,BEVERAGES,2626,41
12/11/2016,BOOKS,0,0
12/11/2016,BREAD/BAKERY,447.211,7
12/11/2016,CELEBRATION,18,0
12/11/2016,CLEANING,639,38
12/11/2016,DAIRY,857,29
12/11/2016,DELI,135.412,15
12/11/2016,EGGS,161,1
12/11/2016,FROZEN FOODS,92,6
12/11/2016,GROCERY I,2753,75
12/11/2016,GROCERY II,8,0
12/11/2016,HARDWARE,3,0
12/11/2016,HOME AND KITCHEN I,28,1
12/11/2016,HOME AND KITCHEN II,20,0
12/11/2016,HOME APPLIANCES,0,0
12/11/2016,HOME CARE,192,6
12/11/2016,LADIESWEAR,7,0
12/11/2016,LAWN AND GARDEN,1,0
12/11/2016,LINGERIE,4,0
12/11/2016,"LIQUOR,WINE,BEER",154,1
12/11/2016,MAGAZINES,10,0
12/11/2016,MEATS,204.755,0
12/11/2016,PERSONAL CARE,136,10
12/11/2016,PET SUPPLIES,9,0
12/11/2016,PLAYERS AND ELECTRONICS,9,0
12/11/2016,POULTRY,301.731,0
12/11/2016,PREPARED FOODS,133.795,2
12/11/2016,PRODUCE,2325.644,1
12/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
12/11/2016,SEAFOOD,30.551,1
13/11/2016,AUTOMOTIVE,1,0
13/11/2016,BABY CARE,0,0
13/11/2016,BEAUTY,3,1
13/11/2016,BEVERAGES,1221,34
13/11/2016,BOOKS,2,0
13/11/2016,BREAD/BAKERY,187.48,5
13/11/2016,CELEBRATION,3,0
13/11/2016,CLEANING,281,28
13/11/2016,DAIRY,391,24
13/11/2016,DELI,60.995,6
13/11/2016,EGGS,85,1
13/11/2016,FROZEN FOODS,77.011,7
13/11/2016,GROCERY I,1353,62
13/11/2016,GROCERY II,12,0
13/11/2016,HARDWARE,2,0
13/11/2016,HOME AND KITCHEN I,2,0
13/11/2016,HOME AND KITCHEN II,6,0
13/11/2016,HOME APPLIANCES,0,0
13/11/2016,HOME CARE,85,5
13/11/2016,LADIESWEAR,6,0
13/11/2016,LAWN AND GARDEN,4,0
13/11/2016,LINGERIE,0,0
13/11/2016,"LIQUOR,WINE,BEER",29,1
13/11/2016,MAGAZINES,5,0
13/11/2016,MEATS,319.602,0
13/11/2016,PERSONAL CARE,99,9
13/11/2016,PET SUPPLIES,7,0
13/11/2016,PLAYERS AND ELECTRONICS,11,0
13/11/2016,POULTRY,161.797,0
13/11/2016,PREPARED FOODS,68.255005,2
13/11/2016,PRODUCE,1348.604,1
13/11/2016,SCHOOL AND OFFICE SUPPLIES,1,0
13/11/2016,SEAFOOD,25.441,2
14/11/2016,AUTOMOTIVE,3,0
14/11/2016,BABY CARE,0,0
14/11/2016,BEAUTY,8,1
14/11/2016,BEVERAGES,2354,42
14/11/2016,BOOKS,3,0
14/11/2016,BREAD/BAKERY,448.267,6
14/11/2016,CELEBRATION,14,0
14/11/2016,CLEANING,703,35
14/11/2016,DAIRY,831,24
14/11/2016,DELI,158.718,13
14/11/2016,EGGS,141,1
14/11/2016,FROZEN FOODS,92.7,5
14/11/2016,GROCERY I,3061,90
14/11/2016,GROCERY II,23,0
14/11/2016,HARDWARE,0,0
14/11/2016,HOME AND KITCHEN I,11,0
14/11/2016,HOME AND KITCHEN II,42,1
14/11/2016,HOME APPLIANCES,0,0
14/11/2016,HOME CARE,191,8
14/11/2016,LADIESWEAR,29,0
14/11/2016,LAWN AND GARDEN,6,0
14/11/2016,LINGERIE,8,0
14/11/2016,"LIQUOR,WINE,BEER",93,1
14/11/2016,MAGAZINES,10,0
14/11/2016,MEATS,327.094,2
14/11/2016,PERSONAL CARE,128,8
14/11/2016,PET SUPPLIES,6,0
14/11/2016,PLAYERS AND ELECTRONICS,9,0
14/11/2016,POULTRY,332.519,0
14/11/2016,PREPARED FOODS,119.001,2
14/11/2016,PRODUCE,2485.681,0
14/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
14/11/2016,SEAFOOD,15.488,1
15/11/2016,AUTOMOTIVE,2,0
15/11/2016,BABY CARE,0,0
15/11/2016,BEAUTY,2,0
15/11/2016,BEVERAGES,2231,40
15/11/2016,BOOKS,0,0
15/11/2016,BREAD/BAKERY,430.462,6
15/11/2016,CELEBRATION,18,0
15/11/2016,CLEANING,726,39
15/11/2016,DAIRY,862,29
15/11/2016,DELI,127.908,14
15/11/2016,EGGS,151,1
15/11/2016,FROZEN FOODS,121,8
15/11/2016,GROCERY I,2802,69
15/11/2016,GROCERY II,18,0
15/11/2016,HARDWARE,1,0
15/11/2016,HOME AND KITCHEN I,23,0
15/11/2016,HOME AND KITCHEN II,20,1
15/11/2016,HOME APPLIANCES,0,0
15/11/2016,HOME CARE,172,6
15/11/2016,LADIESWEAR,24,0
15/11/2016,LAWN AND GARDEN,6,0
15/11/2016,LINGERIE,4,0
15/11/2016,"LIQUOR,WINE,BEER",114,1
15/11/2016,MAGAZINES,8,0
15/11/2016,MEATS,340.966,0
15/11/2016,PERSONAL CARE,153,7
15/11/2016,PET SUPPLIES,4,0
15/11/2016,PLAYERS AND ELECTRONICS,8,0
15/11/2016,POULTRY,305.959,0
15/11/2016,PREPARED FOODS,98.391,3
15/11/2016,PRODUCE,2148.326,0
15/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
15/11/2016,SEAFOOD,32.439,2
16/11/2016,AUTOMOTIVE,4,0
16/11/2016,BABY CARE,0,0
16/11/2016,BEAUTY,6,2
16/11/2016,BEVERAGES,2818,55
16/11/2016,BOOKS,2,0
16/11/2016,BREAD/BAKERY,485.634,6
16/11/2016,CELEBRATION,17,0
16/11/2016,CLEANING,916,43
16/11/2016,DAIRY,936,39
16/11/2016,DELI,158.6,13
16/11/2016,EGGS,157,1
16/11/2016,FROZEN FOODS,140.29001,6
16/11/2016,GROCERY I,2999,127
16/11/2016,GROCERY II,21,0
16/11/2016,HARDWARE,4,0
16/11/2016,HOME AND KITCHEN I,10,0
16/11/2016,HOME AND KITCHEN II,38,1
16/11/2016,HOME APPLIANCES,0,0
16/11/2016,HOME CARE,213,15
16/11/2016,LADIESWEAR,12,0
16/11/2016,LAWN AND GARDEN,10,2
16/11/2016,LINGERIE,9,0
16/11/2016,"LIQUOR,WINE,BEER",87,1
16/11/2016,MAGAZINES,6,0
16/11/2016,MEATS,309.227,0
16/11/2016,PERSONAL CARE,201,14
16/11/2016,PET SUPPLIES,9,1
16/11/2016,PLAYERS AND ELECTRONICS,10,0
16/11/2016,POULTRY,321.201,0
16/11/2016,PREPARED FOODS,139.825,3
16/11/2016,PRODUCE,4373.028,215
16/11/2016,SCHOOL AND OFFICE SUPPLIES,1,0
16/11/2016,SEAFOOD,34.2,2
17/11/2016,AUTOMOTIVE,9,0
17/11/2016,BABY CARE,0,0
17/11/2016,BEAUTY,3,1
17/11/2016,BEVERAGES,2293,49
17/11/2016,BOOKS,3,0
17/11/2016,BREAD/BAKERY,413.692,4
17/11/2016,CELEBRATION,6,0
17/11/2016,CLEANING,647,16
17/11/2016,DAIRY,685,17
17/11/2016,DELI,156.787,8
17/11/2016,EGGS,122,0
17/11/2016,FROZEN FOODS,110,4
17/11/2016,GROCERY I,2545,90
17/11/2016,GROCERY II,20,0
17/11/2016,HARDWARE,5,0
17/11/2016,HOME AND KITCHEN I,40,1
17/11/2016,HOME AND KITCHEN II,12,1
17/11/2016,HOME APPLIANCES,0,0
17/11/2016,HOME CARE,136,8
17/11/2016,LADIESWEAR,23,0
17/11/2016,LAWN AND GARDEN,12,0
17/11/2016,LINGERIE,3,0
17/11/2016,"LIQUOR,WINE,BEER",85,1
17/11/2016,MAGAZINES,7,0
17/11/2016,MEATS,223.194,2
17/11/2016,PERSONAL CARE,171,8
17/11/2016,PET SUPPLIES,1,0
17/11/2016,PLAYERS AND ELECTRONICS,13,0
17/11/2016,POULTRY,292.28,0
17/11/2016,PREPARED FOODS,68.276,3
17/11/2016,PRODUCE,2124.668,5
17/11/2016,SCHOOL AND OFFICE SUPPLIES,1,0
17/11/2016,SEAFOOD,24.184,1
18/11/2016,AUTOMOTIVE,1,0
18/11/2016,BABY CARE,0,0
18/11/2016,BEAUTY,0,0
18/11/2016,BEVERAGES,2229,45
18/11/2016,BOOKS,4,0
18/11/2016,BREAD/BAKERY,449.894,4
18/11/2016,CELEBRATION,8,0
18/11/2016,CLEANING,639,18
18/11/2016,DAIRY,845,17
18/11/2016,DELI,205.324,52
18/11/2016,EGGS,133,27
18/11/2016,FROZEN FOODS,110.585,4
18/11/2016,GROCERY I,2998,90
18/11/2016,GROCERY II,20,0
18/11/2016,HARDWARE,1,0
18/11/2016,HOME AND KITCHEN I,74,1
18/11/2016,HOME AND KITCHEN II,43,1
18/11/2016,HOME APPLIANCES,0,0
18/11/2016,HOME CARE,199,8
18/11/2016,LADIESWEAR,13,0
18/11/2016,LAWN AND GARDEN,15,0
18/11/2016,LINGERIE,1,0
18/11/2016,"LIQUOR,WINE,BEER",153,1
18/11/2016,MAGAZINES,5,0
18/11/2016,MEATS,992.966,45
18/11/2016,PERSONAL CARE,155,7
18/11/2016,PET SUPPLIES,4,1
18/11/2016,PLAYERS AND ELECTRONICS,12,0
18/11/2016,POULTRY,477.406,39
18/11/2016,PREPARED FOODS,110.613,2
18/11/2016,PRODUCE,2467.296,6
18/11/2016,SCHOOL AND OFFICE SUPPLIES,1,0
18/11/2016,SEAFOOD,36.822,7
19/11/2016,AUTOMOTIVE,4,0
19/11/2016,BABY CARE,0,0
19/11/2016,BEAUTY,3,0
19/11/2016,BEVERAGES,2723,50
19/11/2016,BOOKS,0,0
19/11/2016,BREAD/BAKERY,411.275,3
19/11/2016,CELEBRATION,18,1
19/11/2016,CLEANING,696,20
19/11/2016,DAIRY,881,18
19/11/2016,DELI,159.505,9
19/11/2016,EGGS,160,0
19/11/2016,FROZEN FOODS,127.34,4
19/11/2016,GROCERY I,2850,92
19/11/2016,GROCERY II,23,0
19/11/2016,HARDWARE,3,0
19/11/2016,HOME AND KITCHEN I,21,0
19/11/2016,HOME AND KITCHEN II,20,1
19/11/2016,HOME APPLIANCES,0,0
19/11/2016,HOME CARE,233,9
19/11/2016,LADIESWEAR,15,0
19/11/2016,LAWN AND GARDEN,5,0
19/11/2016,LINGERIE,1,0
19/11/2016,"LIQUOR,WINE,BEER",157,1
19/11/2016,MAGAZINES,13,0
19/11/2016,MEATS,266.92,2
19/11/2016,PERSONAL CARE,153,10
19/11/2016,PET SUPPLIES,6,0
19/11/2016,PLAYERS AND ELECTRONICS,11,0
19/11/2016,POULTRY,380.447,0
19/11/2016,PREPARED FOODS,123.405,2
19/11/2016,PRODUCE,2461.391,8
19/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
19/11/2016,SEAFOOD,38.917,1
20/11/2016,AUTOMOTIVE,2,0
20/11/2016,BABY CARE,0,0
20/11/2016,BEAUTY,2,0
20/11/2016,BEVERAGES,1293,40
20/11/2016,BOOKS,1,0
20/11/2016,BREAD/BAKERY,147.758,3
20/11/2016,CELEBRATION,1,0
20/11/2016,CLEANING,251,13
20/11/2016,DAIRY,389,12
20/11/2016,DELI,57.2,6
20/11/2016,EGGS,85,0
20/11/2016,FROZEN FOODS,64.361,2
20/11/2016,GROCERY I,1213,71
20/11/2016,GROCERY II,3,0
20/11/2016,HARDWARE,2,0
20/11/2016,HOME AND KITCHEN I,7,0
20/11/2016,HOME AND KITCHEN II,11,1
20/11/2016,HOME APPLIANCES,0,0
20/11/2016,HOME CARE,96,8
20/11/2016,LADIESWEAR,4,0
20/11/2016,LAWN AND GARDEN,2,0
20/11/2016,LINGERIE,0,0
20/11/2016,"LIQUOR,WINE,BEER",46,1
20/11/2016,MAGAZINES,9,0
20/11/2016,MEATS,338.455,1
20/11/2016,PERSONAL CARE,59,5
20/11/2016,PET SUPPLIES,6,0
20/11/2016,PLAYERS AND ELECTRONICS,5,0
20/11/2016,POULTRY,129.478,0
20/11/2016,PREPARED FOODS,48.357002,0
20/11/2016,PRODUCE,1324.795,7
20/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
20/11/2016,SEAFOOD,21.45,0
21/11/2016,AUTOMOTIVE,3,0
21/11/2016,BABY CARE,0,0
21/11/2016,BEAUTY,3,1
21/11/2016,BEVERAGES,2489,56
21/11/2016,BOOKS,3,0
21/11/2016,BREAD/BAKERY,457.575,3
21/11/2016,CELEBRATION,25,0
21/11/2016,CLEANING,770,20
21/11/2016,DAIRY,952,19
21/11/2016,DELI,174.755,10
21/11/2016,EGGS,146,0
21/11/2016,FROZEN FOODS,145.479,3
21/11/2016,GROCERY I,3097,92
21/11/2016,GROCERY II,18,0
21/11/2016,HARDWARE,3,0
21/11/2016,HOME AND KITCHEN I,22,1
21/11/2016,HOME AND KITCHEN II,42,1
21/11/2016,HOME APPLIANCES,0,0
21/11/2016,HOME CARE,210,8
21/11/2016,LADIESWEAR,30,0
21/11/2016,LAWN AND GARDEN,11,0
21/11/2016,LINGERIE,4,0
21/11/2016,"LIQUOR,WINE,BEER",108,1
21/11/2016,MAGAZINES,11,0
21/11/2016,MEATS,441.118,1
21/11/2016,PERSONAL CARE,187,10
21/11/2016,PET SUPPLIES,3,0
21/11/2016,PLAYERS AND ELECTRONICS,7,0
21/11/2016,POULTRY,342.947,0
21/11/2016,PREPARED FOODS,112.963,1
21/11/2016,PRODUCE,2740.708,8
21/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
21/11/2016,SEAFOOD,8,1
22/11/2016,AUTOMOTIVE,5,0
22/11/2016,BABY CARE,0,0
22/11/2016,BEAUTY,2,1
22/11/2016,BEVERAGES,2074,52
22/11/2016,BOOKS,1,0
22/11/2016,BREAD/BAKERY,393.61,3
22/11/2016,CELEBRATION,21,0
22/11/2016,CLEANING,643,18
22/11/2016,DAIRY,707,17
22/11/2016,DELI,145.576,6
22/11/2016,EGGS,140,0
22/11/2016,FROZEN FOODS,142.168,2
22/11/2016,GROCERY I,2690,88
22/11/2016,GROCERY II,18,0
22/11/2016,HARDWARE,3,0
22/11/2016,HOME AND KITCHEN I,19,0
22/11/2016,HOME AND KITCHEN II,39,1
22/11/2016,HOME APPLIANCES,0,0
22/11/2016,HOME CARE,203,8
22/11/2016,LADIESWEAR,12,0
22/11/2016,LAWN AND GARDEN,6,0
22/11/2016,LINGERIE,4,0
22/11/2016,"LIQUOR,WINE,BEER",99,5
22/11/2016,MAGAZINES,9,0
22/11/2016,MEATS,364.98898,0
22/11/2016,PERSONAL CARE,170,9
22/11/2016,PET SUPPLIES,7,0
22/11/2016,PLAYERS AND ELECTRONICS,13,0
22/11/2016,POULTRY,299.301,0
22/11/2016,PREPARED FOODS,79.718,1
22/11/2016,PRODUCE,2016.232,7
22/11/2016,SCHOOL AND OFFICE SUPPLIES,0,0
22/11/2016,SEAFOOD,14.645,1
23/11/2016,AUTOMOTIVE,2,0
23/11/2016,BABY CARE,0,0
23/11/2016,BEAUTY,1,0
23/11/2016,BEVERAGES,2385,63
23/11/2016,BOOKS,1,0
23/11/2016,BREAD/BAKERY,521.883,6
23/11/2016,CELEBRATION,29,0
23/11/2016,CLEANING,744,25
23/11/2016,DAIRY,983,23
23/11/2016,DELI,156.579,9
23/11/2016,EGGS,175,0
23/11/2016,FROZEN FOODS,150.906,2
23/11/2016,GROCERY I,3054,103
23/11/2016,GROCERY II,30,0
23/11/2016,HARDWARE,3,0
